model_id	analysis_panel	sensitivity_label	model_spec	response_track	exposure_column	excluded_country_iso3	country_filter	n_rows	n_countries	year_window	model_family	weighting_scheme	result_type	estimate_term	program_class	reference_class	effect_scale	effect_estimate	ci_lower	ci_upper	p_value	q_value	q_value_scope	notes	estimate_stability
programme_country_period_5y_primary_programme_only_ipw	programme_country_period_5y	primary_period_panel	programme_only	ipw	program_formulation_class_concurrent		all_primary_eligible_period_rows	18	11	2000-2024	statsmodels_fractional_logit_cluster	ipw_fractional_response_no_pseudotrials	adjusted_prevalence	adjusted_prevalence::routine_ap_prn_negative	routine_ap_prn_negative	wp_only_or_pre_ap	probability	0.0109107658230884					not_applicable_no_multiplicity_adjustment	programme_surveillance_design_upgrade;headline_focus=surveillance_heterogeneity_not_causal_policy_effect;sampling_covariates_are_diagnostics_not_policy_mechanisms;response=ipw;exposure=concurrent_programme_class	missing
programme_country_period_5y_primary_programme_only_ipw	programme_country_period_5y	primary_period_panel	programme_only	ipw	program_formulation_class_concurrent		all_primary_eligible_period_rows	18	11	2000-2024	statsmodels_fractional_logit_cluster	ipw_fractional_response_no_pseudotrials	adjusted_prevalence	adjusted_prevalence::routine_ap_prn_positive	routine_ap_prn_positive	wp_only_or_pre_ap	probability	0.4347417767579088					not_applicable_no_multiplicity_adjustment	programme_surveillance_design_upgrade;headline_focus=surveillance_heterogeneity_not_causal_policy_effect;sampling_covariates_are_diagnostics_not_policy_mechanisms;response=ipw;exposure=concurrent_programme_class	missing
programme_country_period_5y_primary_programme_only_ipw	programme_country_period_5y	primary_period_panel	programme_only	ipw	program_formulation_class_concurrent		all_primary_eligible_period_rows	18	11	2000-2024	statsmodels_fractional_logit_cluster	ipw_fractional_response_no_pseudotrials	adjusted_prevalence	adjusted_prevalence::wp_only_or_pre_ap	wp_only_or_pre_ap	wp_only_or_pre_ap	probability	9.59811142237412e-09					not_applicable_no_multiplicity_adjustment	programme_surveillance_design_upgrade;headline_focus=surveillance_heterogeneity_not_causal_policy_effect;sampling_covariates_are_diagnostics_not_policy_mechanisms;response=ipw;exposure=concurrent_programme_class	missing
programme_country_period_5y_primary_programme_only_ipw	programme_country_period_5y	primary_period_panel	programme_only	ipw	program_formulation_class_concurrent		all_primary_eligible_period_rows	18	11	2000-2024	statsmodels_fractional_logit_cluster	ipw_fractional_response_no_pseudotrials	adjusted_prevalence_difference	adjusted_prevalence_difference::routine_ap_mixed::wp_only_or_pre_ap	routine_ap_mixed	wp_only_or_pre_ap	probability_difference	0.1324126988506141					not_applicable_no_multiplicity_adjustment	programme_surveillance_design_upgrade;headline_focus=surveillance_heterogeneity_not_causal_policy_effect;sampling_covariates_are_diagnostics_not_policy_mechanisms;response=ipw;exposure=concurrent_programme_class	missing
programme_country_period_5y_primary_programme_only_ipw	programme_country_period_5y	primary_period_panel	programme_only	ipw	program_formulation_class_concurrent		all_primary_eligible_period_rows	18	11	2000-2024	statsmodels_fractional_logit_cluster	ipw_fractional_response_no_pseudotrials	adjusted_prevalence_difference	adjusted_prevalence_difference::routine_ap_prn_negative::wp_only_or_pre_ap	routine_ap_prn_negative	wp_only_or_pre_ap	probability_difference	0.010910756224977					not_applicable_no_multiplicity_adjustment	programme_surveillance_design_upgrade;headline_focus=surveillance_heterogeneity_not_causal_policy_effect;sampling_covariates_are_diagnostics_not_policy_mechanisms;response=ipw;exposure=concurrent_programme_class	missing
programme_country_period_5y_primary_programme_only_ipw	programme_country_period_5y	primary_period_panel	programme_only	ipw	program_formulation_class_concurrent		all_primary_eligible_period_rows	18	11	2000-2024	statsmodels_fractional_logit_cluster	ipw_fractional_response_no_pseudotrials	adjusted_prevalence_difference	adjusted_prevalence_difference::routine_ap_prn_positive::wp_only_or_pre_ap	routine_ap_prn_positive	wp_only_or_pre_ap	probability_difference	0.4347417671597974					not_applicable_no_multiplicity_adjustment	programme_surveillance_design_upgrade;headline_focus=surveillance_heterogeneity_not_causal_policy_effect;sampling_covariates_are_diagnostics_not_policy_mechanisms;response=ipw;exposure=concurrent_programme_class	missing
programme_country_period_5y_ridge_penalized_programme_only_ipw	programme_country_period_5y	ridge_penalized_support	programme_only	ipw	program_formulation_class_concurrent		all_primary_eligible_period_rows	18	11	2000-2024	statsmodels_fractional_logit_regularized_ridge	ipw_fractional_response_no_pseudotrials	adjusted_prevalence	adjusted_prevalence::routine_ap_mixed	routine_ap_mixed	wp_only_or_pre_ap	probability	0.3606202958359728					not_applicable_no_multiplicity_adjustment	programme_surveillance_design_upgrade;headline_focus=surveillance_heterogeneity_not_causal_policy_effect;sampling_covariates_are_diagnostics_not_policy_mechanisms;response=ipw;penalized_support=true	missing
programme_country_period_5y_ridge_penalized_programme_only_ipw	programme_country_period_5y	ridge_penalized_support	programme_only	ipw	program_formulation_class_concurrent		all_primary_eligible_period_rows	18	11	2000-2024	statsmodels_fractional_logit_regularized_ridge	ipw_fractional_response_no_pseudotrials	adjusted_prevalence	adjusted_prevalence::routine_ap_prn_negative	routine_ap_prn_negative	wp_only_or_pre_ap	probability	0.3004416035815341					not_applicable_no_multiplicity_adjustment	programme_surveillance_design_upgrade;headline_focus=surveillance_heterogeneity_not_causal_policy_effect;sampling_covariates_are_diagnostics_not_policy_mechanisms;response=ipw;penalized_support=true	missing
programme_country_period_5y_ridge_penalized_programme_only_ipw	programme_country_period_5y	ridge_penalized_support	programme_only	ipw	program_formulation_class_concurrent		all_primary_eligible_period_rows	18	11	2000-2024	statsmodels_fractional_logit_regularized_ridge	ipw_fractional_response_no_pseudotrials	adjusted_prevalence	adjusted_prevalence::routine_ap_prn_positive	routine_ap_prn_positive	wp_only_or_pre_ap	probability	0.3320665414791535					not_applicable_no_multiplicity_adjustment	programme_surveillance_design_upgrade;headline_focus=surveillance_heterogeneity_not_causal_policy_effect;sampling_covariates_are_diagnostics_not_policy_mechanisms;response=ipw;penalized_support=true	missing
programme_country_period_5y_ridge_penalized_programme_only_ipw	programme_country_period_5y	ridge_penalized_support	programme_only	ipw	program_formulation_class_concurrent		all_primary_eligible_period_rows	18	11	2000-2024	statsmodels_fractional_logit_regularized_ridge	ipw_fractional_response_no_pseudotrials	adjusted_prevalence	adjusted_prevalence::wp_only_or_pre_ap	wp_only_or_pre_ap	wp_only_or_pre_ap	probability	0.3543678878345536					not_applicable_no_multiplicity_adjustment	programme_surveillance_design_upgrade;headline_focus=surveillance_heterogeneity_not_causal_policy_effect;sampling_covariates_are_diagnostics_not_policy_mechanisms;response=ipw;penalized_support=true	missing
programme_country_period_5y_ridge_penalized_programme_only_ipw	programme_country_period_5y	ridge_penalized_support	programme_only	ipw	program_formulation_class_concurrent		all_primary_eligible_period_rows	18	11	2000-2024	statsmodels_fractional_logit_regularized_ridge	ipw_fractional_response_no_pseudotrials	adjusted_prevalence_difference	adjusted_prevalence_difference::routine_ap_mixed::wp_only_or_pre_ap	routine_ap_mixed	wp_only_or_pre_ap	probability_difference	0.0062524080014192					not_applicable_no_multiplicity_adjustment	programme_surveillance_design_upgrade;headline_focus=surveillance_heterogeneity_not_causal_policy_effect;sampling_covariates_are_diagnostics_not_policy_mechanisms;response=ipw;penalized_support=true	missing
programme_country_period_5y_ridge_penalized_programme_only_ipw	programme_country_period_5y	ridge_penalized_support	programme_only	ipw	program_formulation_class_concurrent		all_primary_eligible_period_rows	18	11	2000-2024	statsmodels_fractional_logit_regularized_ridge	ipw_fractional_response_no_pseudotrials	adjusted_prevalence_difference	adjusted_prevalence_difference::routine_ap_prn_negative::wp_only_or_pre_ap	routine_ap_prn_negative	wp_only_or_pre_ap	probability_difference	-0.0539262842530194					not_applicable_no_multiplicity_adjustment	programme_surveillance_design_upgrade;headline_focus=surveillance_heterogeneity_not_causal_policy_effect;sampling_covariates_are_diagnostics_not_policy_mechanisms;response=ipw;penalized_support=true	missing
programme_country_period_5y_ridge_penalized_programme_only_ipw	programme_country_period_5y	ridge_penalized_support	programme_only	ipw	program_formulation_class_concurrent		all_primary_eligible_period_rows	18	11	2000-2024	statsmodels_fractional_logit_regularized_ridge	ipw_fractional_response_no_pseudotrials	adjusted_prevalence_difference	adjusted_prevalence_difference::routine_ap_prn_positive::wp_only_or_pre_ap	routine_ap_prn_positive	wp_only_or_pre_ap	probability_difference	-0.0223013463554					not_applicable_no_multiplicity_adjustment	programme_surveillance_design_upgrade;headline_focus=surveillance_heterogeneity_not_causal_policy_effect;sampling_covariates_are_diagnostics_not_policy_mechanisms;response=ipw;penalized_support=true	missing
programme_country_period_3y_supporting_programme_only_ipw	programme_country_period_3y	supporting_period_panel	programme_only	ipw	program_formulation_class_concurrent		all_primary_eligible_period_rows	22	9	1998-2024	statsmodels_fractional_logit_cluster	ipw_fractional_response_no_pseudotrials	adjusted_prevalence	adjusted_prevalence::routine_ap_mixed	routine_ap_mixed	wp_only_or_pre_ap	probability	0.0758082403313381					not_applicable_no_multiplicity_adjustment	programme_surveillance_design_upgrade;headline_focus=surveillance_heterogeneity_not_causal_policy_effect;sampling_covariates_are_diagnostics_not_policy_mechanisms;response=ipw;supporting_panel=yes	missing
programme_country_period_3y_supporting_programme_only_ipw	programme_country_period_3y	supporting_period_panel	programme_only	ipw	program_formulation_class_concurrent		all_primary_eligible_period_rows	22	9	1998-2024	statsmodels_fractional_logit_cluster	ipw_fractional_response_no_pseudotrials	adjusted_prevalence	adjusted_prevalence::routine_ap_prn_negative	routine_ap_prn_negative	wp_only_or_pre_ap	probability	0.0070303582701802					not_applicable_no_multiplicity_adjustment	programme_surveillance_design_upgrade;headline_focus=surveillance_heterogeneity_not_causal_policy_effect;sampling_covariates_are_diagnostics_not_policy_mechanisms;response=ipw;supporting_panel=yes	missing
programme_country_period_3y_supporting_programme_only_ipw	programme_country_period_3y	supporting_period_panel	programme_only	ipw	program_formulation_class_concurrent		all_primary_eligible_period_rows	22	9	1998-2024	statsmodels_fractional_logit_cluster	ipw_fractional_response_no_pseudotrials	adjusted_prevalence	adjusted_prevalence::routine_ap_prn_positive	routine_ap_prn_positive	wp_only_or_pre_ap	probability	0.4441223701316055					not_applicable_no_multiplicity_adjustment	programme_surveillance_design_upgrade;headline_focus=surveillance_heterogeneity_not_causal_policy_effect;sampling_covariates_are_diagnostics_not_policy_mechanisms;response=ipw;supporting_panel=yes	missing
programme_country_period_3y_supporting_programme_only_ipw	programme_country_period_3y	supporting_period_panel	programme_only	ipw	program_formulation_class_concurrent		all_primary_eligible_period_rows	22	9	1998-2024	statsmodels_fractional_logit_cluster	ipw_fractional_response_no_pseudotrials	adjusted_prevalence	adjusted_prevalence::wp_only_or_pre_ap	wp_only_or_pre_ap	wp_only_or_pre_ap	probability	0.0855739934175756					not_applicable_no_multiplicity_adjustment	programme_surveillance_design_upgrade;headline_focus=surveillance_heterogeneity_not_causal_policy_effect;sampling_covariates_are_diagnostics_not_policy_mechanisms;response=ipw;supporting_panel=yes	missing
programme_country_period_3y_supporting_programme_only_ipw	programme_country_period_3y	supporting_period_panel	programme_only	ipw	program_formulation_class_concurrent		all_primary_eligible_period_rows	22	9	1998-2024	statsmodels_fractional_logit_cluster	ipw_fractional_response_no_pseudotrials	adjusted_prevalence_difference	adjusted_prevalence_difference::routine_ap_mixed::wp_only_or_pre_ap	routine_ap_mixed	wp_only_or_pre_ap	probability_difference	-0.0097657530862375					not_applicable_no_multiplicity_adjustment	programme_surveillance_design_upgrade;headline_focus=surveillance_heterogeneity_not_causal_policy_effect;sampling_covariates_are_diagnostics_not_policy_mechanisms;response=ipw;supporting_panel=yes	missing
programme_country_period_3y_supporting_programme_only_ipw	programme_country_period_3y	supporting_period_panel	programme_only	ipw	program_formulation_class_concurrent		all_primary_eligible_period_rows	22	9	1998-2024	statsmodels_fractional_logit_cluster	ipw_fractional_response_no_pseudotrials	adjusted_prevalence_difference	adjusted_prevalence_difference::routine_ap_prn_negative::wp_only_or_pre_ap	routine_ap_prn_negative	wp_only_or_pre_ap	probability_difference	-0.0785436351473954					not_applicable_no_multiplicity_adjustment	programme_surveillance_design_upgrade;headline_focus=surveillance_heterogeneity_not_causal_policy_effect;sampling_covariates_are_diagnostics_not_policy_mechanisms;response=ipw;supporting_panel=yes	missing
programme_country_period_3y_supporting_programme_only_ipw	programme_country_period_3y	supporting_period_panel	programme_only	ipw	program_formulation_class_concurrent		all_primary_eligible_period_rows	22	9	1998-2024	statsmodels_fractional_logit_cluster	ipw_fractional_response_no_pseudotrials	adjusted_prevalence_difference	adjusted_prevalence_difference::routine_ap_prn_positive::wp_only_or_pre_ap	routine_ap_prn_positive	wp_only_or_pre_ap	probability_difference	0.3585483767140299					not_applicable_no_multiplicity_adjustment	programme_surveillance_design_upgrade;headline_focus=surveillance_heterogeneity_not_causal_policy_effect;sampling_covariates_are_diagnostics_not_policy_mechanisms;response=ipw;supporting_panel=yes	missing
programme_country_period_5y_transition_excluded_programme_only_ipw	programme_country_period_5y	transition_excluded	programme_only	ipw	program_formulation_class_concurrent		transition_period_flag=false	18	11	2000-2024	statsmodels_fractional_logit_cluster	ipw_fractional_response_no_pseudotrials	adjusted_prevalence	adjusted_prevalence::routine_ap_mixed	routine_ap_mixed	wp_only_or_pre_ap	probability	0.1324127084487255					not_applicable_no_multiplicity_adjustment	programme_surveillance_design_upgrade;headline_focus=surveillance_heterogeneity_not_causal_policy_effect;sampling_covariates_are_diagnostics_not_policy_mechanisms;response=ipw;transition_rows_excluded=true	missing
programme_country_period_5y_transition_excluded_programme_only_ipw	programme_country_period_5y	transition_excluded	programme_only	ipw	program_formulation_class_concurrent		transition_period_flag=false	18	11	2000-2024	statsmodels_fractional_logit_cluster	ipw_fractional_response_no_pseudotrials	adjusted_prevalence	adjusted_prevalence::routine_ap_prn_negative	routine_ap_prn_negative	wp_only_or_pre_ap	probability	0.0109107658230884					not_applicable_no_multiplicity_adjustment	programme_surveillance_design_upgrade;headline_focus=surveillance_heterogeneity_not_causal_policy_effect;sampling_covariates_are_diagnostics_not_policy_mechanisms;response=ipw;transition_rows_excluded=true	missing
programme_country_period_5y_transition_excluded_programme_only_ipw	programme_country_period_5y	transition_excluded	programme_only	ipw	program_formulation_class_concurrent		transition_period_flag=false	18	11	2000-2024	statsmodels_fractional_logit_cluster	ipw_fractional_response_no_pseudotrials	adjusted_prevalence	adjusted_prevalence::routine_ap_prn_positive	routine_ap_prn_positive	wp_only_or_pre_ap	probability	0.4347417767579088					not_applicable_no_multiplicity_adjustment	programme_surveillance_design_upgrade;headline_focus=surveillance_heterogeneity_not_causal_policy_effect;sampling_covariates_are_diagnostics_not_policy_mechanisms;response=ipw;transition_rows_excluded=true	missing
programme_country_period_5y_transition_excluded_programme_only_ipw	programme_country_period_5y	transition_excluded	programme_only	ipw	program_formulation_class_concurrent		transition_period_flag=false	18	11	2000-2024	statsmodels_fractional_logit_cluster	ipw_fractional_response_no_pseudotrials	adjusted_prevalence	adjusted_prevalence::wp_only_or_pre_ap	wp_only_or_pre_ap	wp_only_or_pre_ap	probability	9.59811142237412e-09					not_applicable_no_multiplicity_adjustment	programme_surveillance_design_upgrade;headline_focus=surveillance_heterogeneity_not_causal_policy_effect;sampling_covariates_are_diagnostics_not_policy_mechanisms;response=ipw;transition_rows_excluded=true	missing
programme_country_period_5y_transition_excluded_programme_only_ipw	programme_country_period_5y	transition_excluded	programme_only	ipw	program_formulation_class_concurrent		transition_period_flag=false	18	11	2000-2024	statsmodels_fractional_logit_cluster	ipw_fractional_response_no_pseudotrials	adjusted_prevalence_difference	adjusted_prevalence_difference::routine_ap_mixed::wp_only_or_pre_ap	routine_ap_mixed	wp_only_or_pre_ap	probability_difference	0.1324126988506141					not_applicable_no_multiplicity_adjustment	programme_surveillance_design_upgrade;headline_focus=surveillance_heterogeneity_not_causal_policy_effect;sampling_covariates_are_diagnostics_not_policy_mechanisms;response=ipw;transition_rows_excluded=true	missing
programme_country_period_5y_transition_excluded_programme_only_ipw	programme_country_period_5y	transition_excluded	programme_only	ipw	program_formulation_class_concurrent		transition_period_flag=false	18	11	2000-2024	statsmodels_fractional_logit_cluster	ipw_fractional_response_no_pseudotrials	adjusted_prevalence_difference	adjusted_prevalence_difference::routine_ap_prn_negative::wp_only_or_pre_ap	routine_ap_prn_negative	wp_only_or_pre_ap	probability_difference	0.010910756224977					not_applicable_no_multiplicity_adjustment	programme_surveillance_design_upgrade;headline_focus=surveillance_heterogeneity_not_causal_policy_effect;sampling_covariates_are_diagnostics_not_policy_mechanisms;response=ipw;transition_rows_excluded=true	missing
programme_country_period_5y_transition_excluded_programme_only_ipw	programme_country_period_5y	transition_excluded	programme_only	ipw	program_formulation_class_concurrent		transition_period_flag=false	18	11	2000-2024	statsmodels_fractional_logit_cluster	ipw_fractional_response_no_pseudotrials	adjusted_prevalence_difference	adjusted_prevalence_difference::routine_ap_prn_positive::wp_only_or_pre_ap	routine_ap_prn_positive	wp_only_or_pre_ap	probability_difference	0.4347417671597974					not_applicable_no_multiplicity_adjustment	programme_surveillance_design_upgrade;headline_focus=surveillance_heterogeneity_not_causal_policy_effect;sampling_covariates_are_diagnostics_not_policy_mechanisms;response=ipw;transition_rows_excluded=true	missing
programme_country_period_5y_primary_programme_plus_bridge_ipw	programme_country_period_5y	primary_period_panel	programme_plus_bridge	ipw	program_formulation_class_concurrent		all_primary_eligible_period_rows	18	11	2000-2024	statsmodels_fractional_logit_cluster	ipw_fractional_response_no_pseudotrials	adjusted_prevalence	adjusted_prevalence::routine_ap_mixed	routine_ap_mixed	wp_only_or_pre_ap	probability	0.1139001300226473					not_applicable_no_multiplicity_adjustment	programme_surveillance_design_upgrade;headline_focus=surveillance_heterogeneity_not_causal_policy_effect;sampling_covariates_are_diagnostics_not_policy_mechanisms;response=ipw;exposure=concurrent_programme_class;bridge=origin_and_detection_context	missing
programme_country_period_5y_primary_programme_plus_bridge_ipw	programme_country_period_5y	primary_period_panel	programme_plus_bridge	ipw	program_formulation_class_concurrent		all_primary_eligible_period_rows	18	11	2000-2024	statsmodels_fractional_logit_cluster	ipw_fractional_response_no_pseudotrials	adjusted_prevalence	adjusted_prevalence::routine_ap_prn_negative	routine_ap_prn_negative	wp_only_or_pre_ap	probability	0.003458369322176					not_applicable_no_multiplicity_adjustment	programme_surveillance_design_upgrade;headline_focus=surveillance_heterogeneity_not_causal_policy_effect;sampling_covariates_are_diagnostics_not_policy_mechanisms;response=ipw;exposure=concurrent_programme_class;bridge=origin_and_detection_context	missing
programme_country_period_5y_primary_programme_plus_bridge_ipw	programme_country_period_5y	primary_period_panel	programme_plus_bridge	ipw	program_formulation_class_concurrent		all_primary_eligible_period_rows	18	11	2000-2024	statsmodels_fractional_logit_cluster	ipw_fractional_response_no_pseudotrials	adjusted_prevalence	adjusted_prevalence::routine_ap_prn_positive	routine_ap_prn_positive	wp_only_or_pre_ap	probability	0.4275399783429098					not_applicable_no_multiplicity_adjustment	programme_surveillance_design_upgrade;headline_focus=surveillance_heterogeneity_not_causal_policy_effect;sampling_covariates_are_diagnostics_not_policy_mechanisms;response=ipw;exposure=concurrent_programme_class;bridge=origin_and_detection_context	missing
programme_country_period_5y_primary_programme_plus_bridge_ipw	programme_country_period_5y	primary_period_panel	programme_plus_bridge	ipw	program_formulation_class_concurrent		all_primary_eligible_period_rows	18	11	2000-2024	statsmodels_fractional_logit_cluster	ipw_fractional_response_no_pseudotrials	adjusted_prevalence	adjusted_prevalence::wp_only_or_pre_ap	wp_only_or_pre_ap	wp_only_or_pre_ap	probability	0.159585358616135					not_applicable_no_multiplicity_adjustment	programme_surveillance_design_upgrade;headline_focus=surveillance_heterogeneity_not_causal_policy_effect;sampling_covariates_are_diagnostics_not_policy_mechanisms;response=ipw;exposure=concurrent_programme_class;bridge=origin_and_detection_context	missing
programme_country_period_5y_primary_programme_plus_bridge_ipw	programme_country_period_5y	primary_period_panel	programme_plus_bridge	ipw	program_formulation_class_concurrent		all_primary_eligible_period_rows	18	11	2000-2024	statsmodels_fractional_logit_cluster	ipw_fractional_response_no_pseudotrials	adjusted_prevalence_difference	adjusted_prevalence_difference::routine_ap_mixed::wp_only_or_pre_ap	routine_ap_mixed	wp_only_or_pre_ap	probability_difference	-0.0456852285934876					not_applicable_no_multiplicity_adjustment	programme_surveillance_design_upgrade;headline_focus=surveillance_heterogeneity_not_causal_policy_effect;sampling_covariates_are_diagnostics_not_policy_mechanisms;response=ipw;exposure=concurrent_programme_class;bridge=origin_and_detection_context	missing
programme_country_period_5y_primary_programme_plus_bridge_ipw	programme_country_period_5y	primary_period_panel	programme_plus_bridge	ipw	program_formulation_class_concurrent		all_primary_eligible_period_rows	18	11	2000-2024	statsmodels_fractional_logit_cluster	ipw_fractional_response_no_pseudotrials	adjusted_prevalence_difference	adjusted_prevalence_difference::routine_ap_prn_negative::wp_only_or_pre_ap	routine_ap_prn_negative	wp_only_or_pre_ap	probability_difference	-0.1561269892939589					not_applicable_no_multiplicity_adjustment	programme_surveillance_design_upgrade;headline_focus=surveillance_heterogeneity_not_causal_policy_effect;sampling_covariates_are_diagnostics_not_policy_mechanisms;response=ipw;exposure=concurrent_programme_class;bridge=origin_and_detection_context	missing
programme_country_period_5y_primary_programme_plus_bridge_ipw	programme_country_period_5y	primary_period_panel	programme_plus_bridge	ipw	program_formulation_class_concurrent		all_primary_eligible_period_rows	18	11	2000-2024	statsmodels_fractional_logit_cluster	ipw_fractional_response_no_pseudotrials	adjusted_prevalence_difference	adjusted_prevalence_difference::routine_ap_prn_positive::wp_only_or_pre_ap	routine_ap_prn_positive	wp_only_or_pre_ap	probability_difference	0.2679546197267748					not_applicable_no_multiplicity_adjustment	programme_surveillance_design_upgrade;headline_focus=surveillance_heterogeneity_not_causal_policy_effect;sampling_covariates_are_diagnostics_not_policy_mechanisms;response=ipw;exposure=concurrent_programme_class;bridge=origin_and_detection_context	missing
